Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
803	44	Ingwersen, Alec	1941-07-27	169cm	66kg	2 (0-0-2)	 	1962	20y 312d	20y 317d
829	17	Chapman, Jeff	1948-02-22	182cm	85kg	2 (0-0-2)	2	1966	18y 62d	18y 67d
832	34	Russell, Bob	1945-10-04	188cm	83kg	2 (0-0-2)	 	1966	20y 203d	20y 208d
839	40	Wynd, Garrey	1946-10-31	177cm	72kg	2 (0-0-2)	1	1966	19y 209d	19y 223d
842	41	Hamilton, John	1946-12-09	183cm	74kg	2 (0-0-2)	 	1966	19y 184d	19y 191d
844	53	Hirst, Tony	1945-06-14	183cm	80kg	2 (0-0-2)	 	1966	21y 18d	21y 32d
854	40	Toll, John	1946-02-04	183cm	85kg	2 (1-0-1)	 	1967	21y 77d	21y 84d
886	48	Powell, Daryl	1952-05-31	179cm	70kg	2 (0-0-2)	 	1969	17y 84d	17y 91d
910	26	Anderson, Col	1951-08-31	185cm	81kg	2 (1-0-1)	 	1972	20y 277d	20y 286d
911	46	Harrold, Geoff	1953-07-20	185cm	75kg	2 (0-0-2)	 	1972	18y 361d	19y 2d
912	20	Queay, Laurie	1952-11-17	182cm	80kg	2 (0-0-2)	2	1972	19y 248d	19y 255d
923	49	McGuinness, Ian	1953-10-15	187cm	75kg	2 (1-0-1)	 	1973	19y 232d	19y 279d
941	54	Power, Mike	1955-03-14	180cm	74kg	2 (1-0-1)	 	1974	19y 163d	19y 170d
979	33	May, Tony	1954-05-17	187cm	86kg	2 (0-0-2)	1	1978	23y 333d	23y 354d
997	48	Wallace, John	1959-09-01	188cm	85kg	2 (0-0-2)	 	1979	19y 232d	19y 274d
998	33	Dellamarta, John	1954-08-26	185cm	84kg	2 (1-0-1)	1	1979	24y 242d	24y 252d
1001	26	Gull, Stewart	1951-06-24	191cm	87kg	2 (0-0-2)	1	1979	27y 329d	27y 357d
1025	37	Giles, Glenn	1956-11-14	186cm	81kg	2 (0-0-2)	 	1981	24y 225d	24y 239d
1028	38	Braddy, Shane	1960-07-22	188cm	84kg	2 (0-0-2)	3	1981	21y 17d	21y 24d
1029	48	Tossol, John	1961-08-26	178cm	75kg	2 (0-0-2)	3	1981	19y 361d	20y 3d
1064	58	Howard, Michael	1965-03-08	170cm	67kg	2 (1-0-1)	 	1984	19y 170d	19y 177d
1085	59	Dale, Andrew	1962-04-19	188cm	86kg	2 (0-0-2)	 	1986	24y 84d	24y 99d
1105	47	Ahern, John	1970-09-10	189cm	82kg	2 (1-0-1)	 	1989	18y 203d	18y 210d
1110	13	Kavanagh, Tom	1970-04-21	188cm	82kg	2 (2-0-0)	1	1989	19y 22d	19y 30d
1118	36	Hickmott, Robert	1969-01-28	186cm	81kg	2 (0-0-2)	 	1990	21y 146d	21y 160d
1135	45	Lamb, Wayne	1972-10-19	173cm	71kg	2 (0-1-1)	 	1992	19y 196d	19y 203d
1138	49	Stynes, Brian	1971-09-29	190cm	87kg	2 (1-0-1)	 	1992	20y 237d	20y 244d
1151	1	Campbell, Adrian	1969-01-04	190cm	90kg	2 (1-0-1)	5	1993	24y 230d	24y 237d
1160	38	Heppell, Martin	1974-11-14	178cm	75kg	2 (0-0-2)	 	1995	20y 160d	20y 166d
1166	30	Cockatoo-Collins, David	1978-04-01	180cm	71kg	2 (0-0-2)	 	1996-1997	17y 363d	19y 117d
1186	46	Lamaro, Hayden	1978-10-03	185cm	76kg	2 (0-0-2)	 	1998	19y 177d	19y 232d
1229	33	Hunter, Cameron	1984-03-30	186cm	72kg	2 (0-0-2)	 	2003	19y 124d	19y 131d
1254	28	Weetra, Isaac	1989-02-27	184cm	83kg	2 (0-0-2)	 	2008	19y 25d	19y 31d
1274	38	Hughes, Danny	1986-12-10	186cm	82kg	2 (0-0-2)	2	2010	23y 148d	23y 156d
1286	46	Tynan, Josh	1993-11-06	186cm	76kg	2 (0-0-2)	 	2012	18y 146d	18y 300d
1290	27	Gillies, Tom	1990-03-07	192cm	87kg	2 (0-0-2)	 	2013	23y 24d	23y 30d
1300	41	Davis, Troy	1992-06-10	192cm	96kg	2 (0-0-2)	1	2013	21y 61d	21y 69d
1335	48	Maynard, Corey	1991-10-07	185cm	89kg	2 (0-0-2)	1	2017-2018	25y 302d	26y 169d
1343	16	Kolodjashnij, Kade	1995-08-09	190cm	85kg	2 (0-0-2)	1	2019	23y 233d	23y 239d
1347	45	Keilty, Declan	1995-05-08	194cm	94kg	2 (2-0-0)	 	2019	23y 361d	24y 3d
1376	41	Brown, Kynan	2005-01-13	181cm	71kg	2 (1-0-1)	 	2024	19y 161d	19y 167d
1384	33	Fullarton, Tom	1999-02-23	199cm	92kg	2 (2-0-0)	 	2025	26y 55d	26y 60d
23	 	McCoy, Jim	1875-08-29	175cm	 	1 (1-0-0)	 	1897	21y 266d	21y 266d
24	 	Kirk, Arthur	1878-01-05	168cm	 	1 (1-0-0)	 	1897	19y 144d	19y 144d
30	 	Crawford, Tom	1879-09-02	169cm	 	1 (0-0-1)	 	1897	17y 297d	17y 297d
31	 	Godby, Jack	1880-01-09	174cm	 	1 (0-0-1)	 	1897	17y 168d	17y 168d
32	 	Murdoch, Alex	1875-06-25	177cm	 	1 (0-0-1)	 	1897	22y 1d	22y 1d
34	 	Lyon, Walter	1879-10-01	174cm	 	1 (1-0-0)	 	1897	17y 289d	17y 289d
38	 	Sheahan, Gerald	1872-12-28	 	 	1 (0-0-1)	 	1897	24y 243d	24y 243d
54	 	Hagenauer, Henry	1878-11-07	180cm	 	1 (0-0-1)	 	1898	19y 279d	19y 279d
60	 	Rippon, Norm	1878-01-10	175cm	 	1 (1-0-0)	 	1898	20y 236d	20y 236d
69	 	Finlay, Joe	1879-04-13	177cm	73kg	1 (0-0-1)	 	1899	20y 149d	20y 149d
70	 	Rankin, Leo	1879-10-08	178cm	 	1 (0-0-1)	 	1899	19y 336d	19y 336d
71	 	Sinclair, Arthur	1880-03-23	174cm	 	1 (0-0-1)	 	1899	19y 170d	19y 170d
82	 	Hay, Ced	1880-09-27	175cm	 	1 (0-0-1)	 	1900	19y 325d	19y 325d
83	 	Riggall, Harold	1882-01-24	171cm	 	1 (0-0-1)	1	1900	18y 206d	18y 206d
86	 	Shaw, Billy	1872-11-03	 	 	1 (0-0-1)	 	1901	28y 187d	28y 187d
87	 	Garlick, Ed	1883-09-26	177cm	 	1 (1-0-0)	 	1901	17y 227d	17y 227d
93	 	De Gruchy, Harold	1881-02-09	170cm	 	1 (1-0-0)	 	1901	20y 140d	20y 140d
99	 	Britt, Arthur	1883-05-17	 	 	1 (1-0-0)	2	1902	19y 7d	19y 7d
103	 	Byrne, Jim	1880-12-25	175cm	76kg	1 (1-0-0)	 	1902	21y 206d	21y 206d
113	 	McSpeerin, Artie	1880-02-26	174cm	 	1 (0-0-1)	 	1903	23y 93d	23y 93d
114	 	Pilcher, Alby	1878-08-08	177cm	 	1 (0-0-1)	 	1903	24y 295d	24y 295d
115	 	Burn, Jimmy	1877-12-17	178cm	 	1 (0-0-1)	 	1903	25y 171d	25y 171d
116	 	Jackson, Tom	1881-07-03	178cm	82kg	1 (0-0-1)	 	1903	21y 338d	21y 338d
118	 	Watson, Fred	1882-03-03	 	 	1 (0-0-1)	 	1903	21y 172d	21y 172d
125	 	Watson, Tom	1874-01-01	 	 	1 (0-0-1)	 	1904	30y 127d	30y 127d
128	 	Woods, Alec	1881-09-14	179cm	 	1 (0-0-1)	 	1904	22y 243d	22y 243d
129	 	Wade, Ted	1884-12-22	170cm	66kg	1 (0-0-1)	 	1904	19y 151d	19y 151d
133	 	Minto, Les	1886-07-11	168cm	62kg	1 (1-0-0)	1	1905	18y 299d	18y 299d
138	 	Ogilvie, Alick	1887-01-07	174cm	 	1 (0-0-1)	1	1905	18y 161d	18y 161d
140	 	Penrose, Ern	1884-11-02	 	 	1 (0-0-1)	 	1905	20y 276d	20y 276d
143	 	Denton, Ernest	1881-04-21	177cm	 	1 (0-0-1)	 	1905	24y 141d	24y 141d
144	 	Fleming, Ted	1886-01-25	174cm	 	1 (0-0-1)	 	1905	19y 227d	19y 227d
146	 	Marshall, Willie	1884-07-09	177cm	 	1 (0-0-1)	 	1905	21y 62d	21y 62d
148	 	McDonald, Alec	1882-08-30	185cm	 	1 (0-0-1)	 	1906	23y 248d	23y 248d
158	 	Smith, Henry	1882-08-25	179cm	80kg	1 (0-0-1)	 	1906	23y 330d	23y 330d
160	 	Stanley, Harold	1883-08-04	178cm	 	1 (0-0-1)	1	1906	22y 358d	22y 358d
161	 	Stephenson, Norm	1879-05-01	180cm	 	1 (0-0-1)	 	1906	27y 102d	27y 102d
163	 	Boynton, Frank	1887-01-01	180cm	 	1 (0-0-1)	 	1906	19y 243d	19y 243d
165	 	Sleeman, Lance	1885-03-21	171cm	 	1 (0-0-1)	 	1906	21y 171d	21y 171d
166	 	Suhr, Charles	1885-07-09	178cm	 	1 (0-0-1)	 	1906	21y 61d	21y 61d
183	 	Warren, Wal	1876-06-25	178cm	 	1 (0-0-1)	 	1907	30y 320d	30y 320d
191	 	Holland, Alex	1884-04-19	175cm	 	1 (0-0-1)	 	1908	24y 13d	24y 13d
194	 	Gillespie, Bill	1887-05-14	 	 	1 (0-0-1)	 	1908	20y 361d	20y 361d
195	 	McCart, George	1883-06-24	179cm	 	1 (0-0-1)	 	1908	24y 320d	24y 320d
199	 	Kennedy, Andy	1883-11-26	177cm	 	1 (0-0-1)	 	1908	24y 186d	24y 186d
204	 	Bonelli, Jim	1884-12-17	168cm	 	1 (0-0-1)	 	1908	23y 263d	23y 263d
205	 	Fowler, Dick	1890-02-13	177cm	73kg	1 (0-0-1)	 	1908	18y 205d	18y 205d
209	 	McNeilage, George	1890-08-03	173cm	 	1 (1-0-0)	 	1909	18y 271d	18y 271d
215	 	Fischer, Bill	1883-10-03	169cm	73kg	1 (0-0-1)	 	1909	25y 238d	25y 238d
216	 	Doherty, Con	1884-11-08	174cm	 	1 (1-0-0)	 	1909	24y 209d	24y 209d
219	 	Oliver, George	1883-06-15	177cm	 	1 (1-0-0)	 	1909	26y 39d	26y 39d
220	 	McBean, Billy	1889-02-28	173cm	 	1 (1-0-0)	 	1909	20y 167d	20y 167d
234	 	Morris, Bert	1889-03-16	183cm	 	1 (0-0-1)	 	1910	21y 82d	21y 82d
240	 	Sadlier, Tom	1890-02-21	175cm	 	1 (0-0-1)	 	1910	20y 145d	20y 145d
243	 	McKeone, Bill	1889-02-18	177cm	 	1 (1-0-0)	 	1911	22y 70d	22y 70d
245	 	St John, George	1878-04-14	 	 	1 (1-0-0)	 	1911	33y 15d	33y 15d
248	 	Geggie, Jack	1881-10-29	179cm	81kg	1 (0-0-1)	 	1911	29y 196d	29y 196d
252	 	Nolan, Jimmy	1893-08-11	179cm	 	1 (1-0-0)	 	1911	17y 289d	17y 289d
257	 	Moore, Jim	1891-06-03	175cm	 	1 (1-0-0)	 	1911	20y 49d	20y 49d
261	28	Abbott, Clarrie	1888-11-09	171cm	 	1 (1-0-0)	 	1912	23y 177d	23y 177d
269	22	Brady, Laurie	1895-03-16	171cm	 	1 (0-0-1)	 	1913	18y 41d	18y 41d
271	20	Hosking, Phil	1894-05-04	179cm	 	1 (0-0-1)	 	1913	18y 357d	18y 357d
281	24	Jordan, Norm	1888-08-30	180cm	 	1 (0-0-1)	 	1913	24y 267d	24y 267d
284	13	McDonald, Fen	1891-05-25	175cm	70kg	1 (0-0-1)	 	1913	22y 20d	22y 20d
286	 	Maskell, Arthur	1894-03-28	177cm	79kg	1 (1-0-0)	 	1913	19y 92d	19y 92d
288	 	Nicholson, Jack	1892-06-24	178cm	69kg	1 (1-0-0)	 	1913	21y 11d	21y 11d
299	21	Roberts, Herbert	1890-12-04	170cm	 	1 (0-0-1)	 	1914	23y 142d	23y 142d
305	5	Riddington, Wal	1893-10-01	183cm	 	1 (0-0-1)	 	1914	20y 213d	20y 213d
307	32	Gray, Roy	1892-10-31	178cm	 	1 (0-0-1)	 	1914	21y 197d	21y 197d
327	31	Hislop, Max	1895-08-25	178cm	76kg	1 (0-0-1)	 	1915	19y 270d	19y 270d
344	29	Cummins, Frank	1896-09-26	174cm	 	1 (0-0-1)	 	1919	22y 247d	22y 247d
345	25	Richardson, Howard	1894-10-29	175cm	 	1 (0-0-1)	 	1919	24y 214d	24y 214d
348	13	Nichols, Les	1891-08-02	183cm	80kg	1 (0-0-1)	 	1919	27y 316d	27y 316d
353	 	Landy, Gordon	1900-01-13	173cm	 	1 (0-0-1)	1	1919	19y 166d	19y 166d
371	24	Fawcett, Bill	1890-05-15	182cm	83kg	1 (1-0-0)	 	1920	30y 21d	30y 21d
372	27	Tampling, Harry	1896-11-22	184cm	 	1 (0-0-1)	 	1920	23y 210d	23y 210d
376	31	Ellis, Reg	1891-02-22	179cm	78kg	1 (0-0-1)	 	1920	29y 139d	29y 139d
378	34	Dobrigh, Leo	1898-12-06	177cm	74kg	1 (0-0-1)	 	1920	21y 273d	21y 273d
379	35	Neal, Aubrey	1893-07-31	 	 	1 (0-0-1)	 	1920	27y 35d	27y 35d
389	29	Wallace, Les	1894-05-22	165cm	 	1 (0-0-1)	 	1921	26y 357d	26y 357d
391	4	Lyon, Francis	1895-08-10	184cm	82kg	1 (1-0-0)	 	1921	25y 291d	25y 291d
392	4	Lyte, Bill	1898-08-21	173cm	 	1 (1-0-0)	 	1921	22y 280d	22y 280d
400	22	Corby, John	1898-12-28	173cm	 	1 (0-0-1)	1	1922	23y 164d	23y 164d
428	6	Parker, Ted	1903-11-07	177cm	 	1 (1-0-0)	 	1925	21y 197d	21y 197d
433	2	Wyatt, Clarrie	1904-04-27	175cm	73kg	1 (0-0-1)	 	1925	21y 131d	21y 131d
440	11	Pie, Bruce	1902-05-18	180cm	66kg	1 (0-0-1)	 	1926	23y 355d	23y 355d
446	34	Shaw, Eddie	1903-07-10	175cm	 	1 (1-0-0)	 	1927	23y 308d	23y 308d
461	21	London, Hollington	1904-06-30	179cm	 	1 (1-0-0)	1	1928	24y 42d	24y 42d
469	18	Proudfoot, Alec	1906-09-14	188cm	 	1 (1-0-0)	 	1929	22y 323d	22y 323d
470	21	Comber, Mick	1903-04-17	173cm	 	1 (0-0-1)	1	1929	26y 136d	26y 136d
481	33	Frood, Geoff	1906-03-13	178cm	 	1 (0-0-1)	2	1930	24y 114d	24y 114d
488	13	Lindsay, Gordon	1911-05-01	179cm	 	1 (0-0-1)	 	1931	20y 78d	20y 78d
490	30	Cunningham, Dan	1907-11-23	182cm	82kg	1 (0-0-1)	 	1932	24y 159d	24y 159d
494	14	Richardson, Jack	1906-12-06	183cm	82kg	1 (0-0-1)	 	1932	25y 146d	25y 146d
500	13	Hogan, Joe	1909-11-08	173cm	69kg	1 (0-0-1)	 	1932	22y 209d	22y 209d
501	33	Rutherford, Ron	1906-06-15	171cm	 	1 (0-0-1)	1	1932	26y 3d	26y 3d
525	19	Wilson, Ron	1915-06-05	180cm	82kg	1 (0-0-1)	 	1934	18y 334d	18y 334d
578	35	Symonds, Derek	1918-10-11	175cm	71kg	1 (0-0-1)	 	1939	20y 277d	20y 277d
608	 	McDonald, Jim	1913-06-15	175cm	65kg	1 (0-0-1)	 	1942	29y 12d	29y 12d
619	36	Hart, Ernie	1912-06-04	178cm	76kg	1 (0-0-1)	 	1943	31y 1d	31y 1d
642	37	Crimmins, Bryan	1919-10-25	185cm	89kg	1 (0-0-1)	 	1944	24y 271d	24y 271d
645	 	Ryan, Jim	1918-08-29	171cm	74kg	1 (0-0-1)	 	1944	25y 356d	25y 356d
688	29	Jones, Ray	1925-07-18	183cm	83kg	1 (0-0-1)	 	1949	23y 300d	23y 300d
726	8	Toyne, Ian	1930-02-09	175cm	72kg	1 (0-0-1)	 	1952	22y 70d	22y 70d
747	43	McKenzie, Ron	1930-11-29	180cm	70kg	1 (0-1-0)	 	1953	22y 224d	22y 224d
752	39	Magee, Tom	1929-02-17	183cm	76kg	1 (1-0-0)	1	1954	25y 80d	25y 80d
757	8	Clarke, Kevin	1931-06-25	191cm	85kg	1 (1-0-0)	 	1955	23y 295d	23y 295d
766	39	Byrne, Bill	1931-05-15	179cm	83kg	1 (0-0-1)	 	1957	25y 342d	25y 342d
781	17	Wilkinson, Graeme	1938-03-31	185cm	86kg	1 (1-0-0)	 	1958	20y 40d	20y 40d
782	22	Kerr, John	1934-07-15	177cm	78kg	1 (1-0-0)	2	1958	24y 18d	24y 18d
791	45	Baker, Peter	1940-10-21	177cm	75kg	1 (1-0-0)	 	1960	19y 269d	19y 269d
824	27	Andrew, Robin	1945-05-19	188cm	83kg	1 (1-0-0)	1	1965	20y 10d	20y 10d
827	48	Gormly, Bob	1947-02-07	184cm	84kg	1 (0-0-1)	 	1965	18y 202d	18y 202d
846	36	Ryan, Kerry	1947-02-14	177cm	85kg	1 (0-0-1)	1	1966	19y 138d	19y 138d
857	17	Comben, John	1944-06-13	175cm	70kg	1 (0-0-1)	 	1967	22y 327d	22y 327d
870	41	Campbell, Euan	1945-09-25	183cm	76kg	1 (0-0-1)	 	1968	22y 313d	22y 313d
872	49	Aubrey, Graeme	1948-08-04	173cm	63kg	1 (0-0-1)	2	1968	20y 27d	20y 27d
878	43	Hayes, David	1949-01-23	188cm	89kg	1 (0-0-1)	 	1969	20y 107d	20y 107d
882	29	Arnott, Steve	1949-01-24	183cm	79kg	1 (0-0-1)	 	1969	20y 148d	20y 148d
887	46	Sampson, Ray	1949-11-12	184cm	89kg	1 (0-0-1)	 	1969	19y 284d	19y 284d
890	43	Davey, Terry	1950-07-23	183cm	86kg	1 (0-0-1)	 	1970	19y 269d	19y 269d
930	32	Payne, Dennis	1954-09-03	194cm	88kg	1 (0-0-1)	 	1974	19y 224d	19y 224d
936	22	Pagnoccolo, Charles	1951-03-25	178cm	70kg	1 (0-0-1)	 	1974	23y 61d	23y 61d
953	25	Ough, Barry	1957-06-30	193cm	86kg	1 (1-0-0)	 	1975	18y 12d	18y 12d
982	31	Garratt, Peter	1956-01-31	185cm	80kg	1 (0-0-1)	 	1978	22y 84d	22y 84d
1051	39	Castles, Trevor	1961-04-19	179cm	76kg	1 (1-0-0)	 	1983	22y 74d	22y 74d
1063	48	Fisher, Ross	1964-06-09	178cm	75kg	1 (1-0-0)	 	1984	20y 77d	20y 77d
1065	56	Earley, Paul	1964-07-03	188cm	85kg	1 (0-0-1)	1	1984	20y 60d	20y 60d
1077	42	Hutchinson, Bret	1964-03-06	178cm	73kg	1 (0-0-1)	 	1985	21y 122d	21y 122d
1088	57	Sizer, Greg	1965-08-13	183cm	83kg	1 (0-0-1)	1	1986	21y 17d	21y 17d
1095	29	Kiel, Peter	1958-10-02	175cm	73kg	1 (0-0-1)	 	1987	28y 206d	28y 206d
1120	34	Egan, Phil	1963-02-09	180cm	80kg	1 (0-0-1)	 	1991	28y 43d	28y 43d
1128	42	Francis, Fabian	1973-10-24	177cm	87kg	1 (1-0-0)	 	1991	17y 262d	17y 262d
1133	26	Henwood, Wayne	1962-10-15	191cm	110kg	1 (0-0-1)	 	1992	29y 188d	29y 188d
1142	40	Burgmann, Shane	1974-01-07	192cm	94kg	1 (0-0-1)	 	1992	18y 235d	18y 235d
1154	35	Campbell, Bradley	1975-12-13	192cm	86kg	1 (1-0-0)	 	1994	18y 229d	18y 229d
1222	17	Clark, Michael	1981-07-15	184cm	80kg	1 (1-0-0)	1	2002	21y 47d	21y 47d
1386	26	Adams, Jed	2004-05-14	196cm	91kg	1 (0-0-1)	 	2025	21y 88d	21y 88d
1391	41	Cross, Paddy	2003-02-14	181cm	 	1 (1-0-0)	1	2026	23y 43d	23y 43d
1392	27	Heath, Max	2002-10-24	204cm	97kg	1 (1-0-0)	 	2026	23y 177d	23y 177d
1393	19	Taylor, Xavier	2007-01-30	192cm	 	1 (1-0-0)	 	2026	19y 79d	19y 79d
