Cap  	#  	Player  	DOB  	HT  	WT  	Games (W-D-L)  	Goals  	Seasons  	Debut  	Last  
229	 	House, Frank	1884-02-22	 	 	3 (1-0-2)	1	1905	21y 129d	21y 143d
261	 	Farmer, Horrie	1888-10-06	179cm	75kg	3 (0-0-3)	 	1907-1908	18y 280d	19y 216d
301	 	Stewart, Jim	1888-11-02	166cm	63kg	3 (0-0-3)	1	1909, 1911	20y 243d	22y 206d
304	 	Hazel, Ern	1889-10-28	177cm	 	3 (0-0-3)	 	1909-1910	19y 262d	20y 184d
314	 	Banbury, Vern	1890-08-21	180cm	73kg	3 (0-0-3)	1	1909-1910	19y 7d	19y 266d
335	 	Mearns, Bill	1885-05-04	 	 	3 (0-0-3)	1	1910	25y 31d	25y 66d
342	 	Baker, Herb	1879-06-09	179cm	79kg	3 (0-0-3)	2	1910	31y 44d	31y 58d
350	 	Gathercole, Harry	1887-04-13	177cm	 	3 (1-0-2)	3	1910-1911	23y 136d	24y 30d
355	 	Gregson, Reg	1891-02-13	184cm	83kg	3 (1-0-2)	2	1911	20y 75d	20y 117d
370	 	Merrett, Henry	1886-06-29	171cm	 	3 (0-0-3)	 	1911	24y 353d	25y 58d
371	 	Parker, Harold	1892-09-26	177cm	 	3 (0-0-3)	 	1911	18y 264d	18y 299d
373	 	Butler, Bert	1889-02-09	177cm	81kg	3 (0-0-3)	 	1911	22y 149d	22y 163d
376	 	Crowl, Claude	1892-12-26	179cm	 	3 (0-0-3)	 	1911	18y 215d	18y 243d
380	 	Smith, Rowley	1891-06-18	160cm	 	3 (0-0-3)	 	1911	20y 41d	20y 69d
386	 	Gordon, Vic	1890-11-09	183cm	73kg	3 (0-0-3)	 	1911	20y 283d	20y 297d
445	12	Richardson, Eric	1891-07-23	178cm	 	3 (0-0-3)	 	1915	23y 296d	23y 331d
452	28	Sprigg, Jim	1896-06-08	175cm	67kg	3 (1-0-2)	1	1915	19y 46d	19y 74d
505	8	Walsh, Leo	1900-03-04	 	 	3 (0-0-3)	 	1920	20y 135d	20y 184d
509	 	Vernon, Ernie	1895-09-03	173cm	 	3 (0-0-3)	 	1920	24y 353d	25y 1d
512	32	Shelton, Jim	1897-03-13	185cm	82kg	3 (0-0-3)	 	1920-1921	23y 168d	24y 104d
570	24	Deagan, Albert	1902-08-14	179cm	 	3 (1-0-2)	1	1925	22y 261d	22y 338d
579	16	Carswell, Tommy	1901-10-22	 	 	3 (1-0-2)	1	1925-1926	23y 290d	24y 228d
581	6	Mitchell, Norm	1900-02-19	174cm	72kg	3 (1-0-2)	3	1925	25y 191d	25y 205d
609	5	Brown, Harry	1903-10-16	173cm	 	3 (2-0-1)	 	1927	23y 238d	23y 259d
613	21	Vary, Alec	1908-01-03	177cm	 	3 (2-0-1)	2	1927	19y 180d	19y 194d
620	1	Tulloh, Percy	1900-09-19	173cm	70kg	3 (2-0-1)	2	1928	27y 215d	27y 236d
636	15	Dunbar, Hugh	1903-06-27	185cm	92kg	3 (1-0-2)	1	1930	26y 310d	26y 347d
655	15	Fraser, Alex	1908-12-25	175cm	73kg	3 (0-0-3)	 	1931	22y 165d	22y 177d
665	14	Drew, Reg	1910-08-21	173cm	66kg	3 (0-0-3)	 	1932	21y 274d	21y 288d
666	13	Kay, Percy	1910-06-30	180cm	 	3 (0-0-3)	 	1932	21y 326d	22y 65d
671	14	Jones, Les	1910-04-10	180cm	83kg	3 (2-0-1)	 	1932	22y 97d	22y 118d
676	1	Deane, Col	1900-07-11	185cm	86kg	3 (0-0-3)	 	1933	32y 292d	32y 306d
698	2	McInnes, Geoff	1909-02-05	185cm	79kg	3 (2-0-1)	2	1934	25y 89d	25y 215d
735	35	Gale, Tom	1912-10-14	183cm	80kg	3 (1-0-2)	 	1937	24y 206d	24y 220d
739	31	Neeson, Clem	1913-09-04	182cm	78kg	3 (1-0-2)	 	1937	23y 302d	23y 344d
765	13	ODonnell, Brendon	1917-04-12	191cm	83kg	3 (1-0-2)	4	1939, 1945	22y 31d	28y 9d
766	26	Kline, Roy	1915-06-08	175cm	69kg	3 (3-0-0)	 	1939	23y 360d	24y 16d
793	10	McLean, Bob	1914-02-01	194cm	99kg	3 (1-0-2)	3	1941	27y 119d	27y 133d
805	15	Whitehead, Jack	1913-06-17	175cm	78kg	3 (2-0-1)	 	1942	28y 333d	29y 17d
808	28	Gravell, Norm	1915-07-15	170cm	67kg	3 (2-0-1)	 	1942	26y 333d	26y 347d
821	16	Bryant, Ken	1922-11-12	183cm	80kg	3 (0-1-2)	 	1943	20y 177d	20y 191d
824	22	Burton, Fred	1918-06-04	182cm	85kg	3 (0-1-2)	 	1943	24y 345d	24y 359d
825	26	Ellis, Ron	1915-09-19	185cm	83kg	3 (1-1-1)	 	1943	27y 238d	27y 266d
829	46	Calvert, Jim	1917-09-06	179cm	 	3 (0-0-3)	 	1943	25y 265d	25y 300d
851	 	Morcom, Peter	1923-11-09	188cm	81kg	3 (1-0-2)	4	1944	20y 284d	20y 298d
870	17	Johnstone, Murray	1925-05-19	187cm	89kg	3 (0-0-3)	2	1945	20y 91d	20y 105d
892	 	Gardner, Les	1923-09-30	178cm	78kg	3 (1-0-2)	 	1947	23y 201d	23y 215d
896	23	Stamps, Bill	1921-08-22	178cm	70kg	3 (0-0-3)	 	1947	25y 268d	26y 8d
904	17	Hogan, Vin	1920-11-06	180cm	76kg	3 (0-0-3)	1	1947	26y 255d	26y 269d
907	29	Schedlich, Harold	1915-09-05	188cm	80kg	3 (0-0-3)	1	1947	31y 345d	31y 359d
910	 	Cahill, Pat	1919-07-25	188cm	83kg	3 (0-0-3)	2	1948	28y 267d	28y 288d
915	 	Mattingly, Dudley	1928-04-03	178cm	80kg	3 (0-0-3)	 	1948	20y 35d	20y 49d
949	22	Battams, Ron	1928-04-16	182cm	74kg	3 (0-0-3)	1	1952	24y 17d	24y 31d
957	22	March, Graham	1925-05-04	187cm	83kg	3 (0-0-3)	1	1952	27y 69d	27y 111d
959	3	Atkinson, Bob	1930-04-27	168cm	72kg	3 (0-0-3)	3	1952	22y 90d	22y 104d
982	32	Cuffe, Jack	1931-03-08	170cm	71kg	3 (0-0-3)	1	1954-1955	23y 47d	24y 130d
988	7	Derrick, Ron	1933-02-17	180cm	76kg	3 (0-0-3)	 	1954-1955	21y 143d	22y 184d
989	38	Cooper, Peter	1935-08-05	180cm	80kg	3 (0-0-3)	 	1954-1955	19y 16d	19y 338d
999	27	Allan, Peter	1935-01-09	182cm	81kg	3 (0-0-3)	 	1955	20y 125d	20y 139d
1006	37	Drohan, Ian	1932-08-22	173cm	73kg	3 (1-0-2)	 	1955	22y 295d	22y 314d
1023	27	Bock, Colin	1934-09-29	185cm	86kg	3 (0-0-3)	 	1956	21y 212d	21y 247d
1033	44	Peck, Graham	1930-05-15	179cm	81kg	3 (1-1-1)	1	1956	26y 18d	26y 67d
1063	22	Gregory, Les	1938-06-12	179cm	71kg	3 (3-0-0)	 	1959	20y 338d	20y 352d
1100	37	Gerrand, Bill	1941-11-23	169cm	72kg	3 (3-0-0)	1	1963	21y 239d	21y 260d
1119	37	White, Julian	1946-03-31	179cm	71kg	3 (2-0-1)	1	1965	19y 52d	19y 66d
1147	32	Wallis, Gary	1946-07-12	174cm	70kg	3 (2-1-0)	4	1968	22y 29d	22y 43d
1162	29	Anthony, John	1953-10-27	191cm	81kg	3 (2-0-1)	 	1972	18y 157d	18y 276d
1166	24	Feldmann, Derek	1948-10-06	182cm	75kg	3 (1-0-2)	 	1972	23y 283d	23y 297d
1185	37	Legge, David	1954-11-22	189cm	86kg	3 (1-0-2)	3	1974-1975	19y 268d	20y 246d
1220	7	Granger, David	1955-01-23	188cm	92kg	3 (0-0-3)	1	1979	24y 123d	24y 137d
1245	46	Greetham, Geoff	1962-06-05	188cm	77kg	3 (1-0-2)	1	1980	18y 23d	18y 45d
1271	45	Park, Neil	1962-07-23	183cm	78kg	3 (1-0-2)	5	1982	20y 22d	20y 36d
1295	21	Schultz, John	1959-02-26	178cm	78kg	3 (1-0-2)	 	1984	25y 57d	25y 146d
1305	13	Boland, Glenn	1962-07-04	180cm	76kg	3 (1-0-2)	 	1985	22y 283d	23y 23d
1328	47	Littler, Brendan	1965-12-21	185cm	80kg	3 (0-0-3)	1	1986	20y 238d	20y 252d
1365	60	McNicholl, Dermot	1965-11-06	180cm	82kg	3 (0-0-3)	1	1990	24y 215d	24y 299d
1366	51	Donald, Luke	1971-02-04	183cm	79kg	3 (2-0-1)	3	1990	19y 139d	19y 201d
1380	28	Smith, Rohan	1966-06-28	178cm	76kg	3 (3-0-0)	 	1991	24y 338d	24y 353d
1415	38	Jones, Sam	1974-05-03	192cm	88kg	3 (0-0-3)	3	1994	20y 25d	20y 46d
1424	37	Kitchen, Joshua	1975-05-15	175cm	72kg	3 (0-0-3)	1	1995	19y 336d	19y 350d
1438	41	Darcy, Anthony	1972-03-22	184cm	83kg	3 (1-0-2)	 	1996	24y 29d	24y 85d
1503	29	Stone, Nick	1981-10-01	196cm	97kg	3 (2-0-1)	 	2004-2005	22y 311d	23y 225d
1534	21	Heyne, Nick	1990-07-22	187cm	79kg	3 (2-0-1)	 	2010	19y 298d	20y 30d
1540	39	Smith, Alistair	1990-09-08	184cm	83kg	3 (1-0-2)	 	2011	20y 214d	20y 234d
1605	41	Young, Robbie	1995-03-02	178cm	76kg	3 (1-0-2)	2	2019	24y 77d	24y 92d
1608	46	Langlands, Doulton	1999-07-29	187cm	83kg	3 (2-0-1)	2	2019	19y 357d	20y 5d
1648	41	McLennan, Angus	2003-09-02	188cm	82kg	3 (1-0-2)	 	2024-2025	20y 337d	21y 258d
7	 	Gower, Harry	1874-12-24	 	 	2 (0-0-2)	 	1897	22y 135d	22y 142d
33	 	Cox, Charlie	1873-02-18	 	 	2 (0-0-2)	 	1897	24y 135d	24y 142d
41	 	Wilson, Gillie	1869-01-09	 	 	2 (1-0-1)	1	1897, 1900	28y 210d	31y 116d
61	 	Brookes, Harold	1876-04-06	 	 	2 (0-0-2)	2	1898	22y 73d	22y 80d
68	 	Clauscen, Alf	1875-05-27	 	 	2 (0-0-2)	 	1898	23y 78d	23y 92d
78	 	Kenny, Bob	1876-02-24	171cm	 	2 (0-0-2)	 	1899	23y 78d	23y 89d
89	 	Bond, Harry	1869-05-27	170cm	63kg	2 (0-0-2)	 	1899	29y 362d	30y
96	 	Hefter, Gus	1873-04-29	164cm	 	2 (0-0-2)	 	1899	26y 70d	26y 119d
99	 	Greeves, Ernie	1873-04-22	 	 	2 (0-0-2)	1	1899	26y 98d	26y 105d
104	 	Wallace, Alec	1881-07-31	178cm	 	2 (0-0-2)	 	1899	18y 33d	18y 40d
105	 	Wishart, Bill	1882-07-17	173cm	 	2 (0-0-2)	1	1899	17y 47d	17y 54d
117	 	Warry, Fred	1880-12-04	173cm	 	2 (0-0-2)	 	1900	19y 159d	19y 173d
118	 	Harris, Bill	1877-05-14	170cm	67kg	2 (0-0-2)	 	1900	23y 12d	23y 19d
124	 	Wawn, Roy	1880-05-20	177cm	 	2 (0-0-2)	1	1900	20y 104d	20y 111d
142	 	Robertson, Bert	1880-10-10	173cm	 	2 (0-0-2)	1	1901	20y 236d	20y 318d
144	 	Delaney, Lawrie	1883-06-11	170cm	 	2 (0-0-2)	2	1901	18y 11d	18y 39d
149	 	Wilks, Reg	1878-04-02	174cm	 	2 (0-0-2)	 	1901	23y 116d	23y 137d
150	 	Adam, Roy	1883-03-11	179cm	 	2 (0-0-2)	 	1901	18y 152d	18y 159d
156	 	Jennings, Bill	1879-11-17	 	 	2 (0-0-2)	 	1902	22y 167d	22y 188d
172	 	Molesworth, Bob	1879-11-24	179cm	 	2 (0-0-2)	 	1902	22y 272d	22y 279d
182	 	Hudson, Herb	1880-05-28	 	 	2 (0-0-2)	 	1903	22y 360d	23y 2d
184	 	Pye, Ernie	1880-04-25	 	 	2 (0-0-2)	 	1903	23y 28d	23y 35d
190	 	Dinsmore, Bart	1879-11-17	173cm	 	2 (1-0-1)	3	1903	23y 278d	23y 285d
196	 	Whelpton, Fred	1885-03-11	174cm	 	2 (0-0-2)	 	1904	19y 71d	19y 155d
201	 	Hallahan, Jim	1878-06-04	176cm	72kg	2 (0-0-2)	1	1904	26y 35d	26y 42d
204	 	Kenny, Frank	1878-08-09	 	 	2 (0-0-2)	 	1904	26y 11d	26y 18d
224	 	Thomas, Glyn	1882-12-09	 	 	2 (0-0-2)	1	1905	22y 178d	22y 183d
225	 	Wearmouth, Joe	1878-06-04	180cm	 	2 (0-0-2)	 	1905	27y 1d	27y 13d
239	 	Pratt, Archie	1882-01-31	 	 	2 (0-0-2)	 	1906	24y 94d	24y 108d
241	 	Field, Bert	1884-06-05	175cm	 	2 (0-0-2)	 	1906	21y 341d	22y 32d
246	 	Gardiner, George	1877-12-15	177cm	 	2 (1-0-1)	2	1906	28y 204d	28y 211d
262	 	OBrien, Dan	1884-10-27	 	 	2 (0-0-2)	 	1907	22y 259d	22y 287d
267	 	Kulpa, Bismarck	1886-11-17	178cm	 	2 (0-0-2)	 	1908	21y 167d	21y 188d
273	 	Duff, Leo	1885-03-18	 	 	2 (2-0-0)	1	1908	23y 82d	23y 87d
275	 	Hall, Harry	1882-12-17	 	 	2 (1-0-1)	 	1908	25y 228d	25y 277d
278	 	Northey, Bob	1882-03-13	174cm	 	2 (1-0-1)	1	1908	26y 148d	26y 155d
279	 	OConnell, Bert	1885-09-07	164cm	 	2 (1-0-1)	 	1908	22y 343d	22y 364d
281	 	Prince, Joe	1885-09-30	164cm	62kg	2 (0-0-2)	1	1908-1909	22y 341d	23y 213d
283	 	McCart, George	1883-06-24	179cm	 	2 (0-0-2)	 	1909-1910	25y 311d	26y 331d
285	 	Young, Bill	1886-12-18	 	 	2 (0-0-2)	2	1909	22y 134d	22y 171d
298	 	Alcorn, Ted	1884-06-14	 	 	2 (0-0-2)	 	1909	25y 19d	25y 26d
308	 	Moroney, Joe	1890-04-26	175cm	75kg	2 (0-0-2)	1	1909	19y 96d	19y 117d
311	 	Wilson, Arnie	1885-09-22	178cm	 	2 (1-0-1)	 	1909-1910	23y 319d	24y 297d
317	 	Griffin, Frank	1886-06-16	179cm	 	2 (0-0-2)	 	1909-1910	23y 73d	23y 332d
319	17	Cazaly, Ernest	1886-03-02	179cm	 	2 (0-0-2)	 	1910, 1919	24y 59d	33y 111d
324	 	Watson, Russ	1892-12-26	175cm	 	2 (0-0-2)	1	1910	17y 125d	17y 174d
326	 	OBrien, Eddie	1883-05-04	179cm	 	2 (0-0-2)	 	1910	27y 10d	27y 108d
338	 	Irwin, Alan	1889-02-20	178cm	 	2 (0-0-2)	 	1910	21y 111d	21y 125d
340	 	Parkinson, Viv	1882-07-03	170cm	 	2 (0-0-2)	1	1910	27y 357d	27y 364d
344	 	Thom, Syd	1889-03-16	173cm	 	2 (0-0-2)	 	1910	21y 136d	21y 157d
356	 	Stainer, Percy	1888-10-04	 	 	2 (1-0-1)	 	1911	22y 207d	22y 228d
359	 	Biggs, Albert	1889-05-24	 	 	2 (0-0-2)	 	1911	21y 354d	22y 10d
363	 	OConnor, George	1892-03-28	173cm	 	2 (0-0-2)	 	1911	19y 53d	19y 123d
364	 	Hunt, Claude	1887-12-06	175cm	 	2 (0-0-2)	 	1911	23y 172d	23y 221d
388	 	Ingham, Norm	1890-05-25	175cm	 	2 (0-0-2)	 	1911	21y 86d	21y 93d
389	 	Linay, Fred	1890-07-27	174cm	 	2 (0-0-2)	2	1911	21y 23d	21y 30d
408	 	Burns, Ted	1889-02-02	175cm	 	2 (1-0-1)	 	1912	23y 197d	23y 204d
409	 	Colquhoun, Hugh	1892-10-18	 	 	2 (1-0-1)	 	1912	19y 304d	19y 311d
410	 	Booth, Harold	1886-08-04	 	 	2 (1-0-1)	 	1912	26y 20d	26y 27d
411	 	Ebbott, Gil	1890-08-26	168cm	58kg	2 (1-0-1)	2	1912	21y 364d	22y 5d
418	28	Bowen, Ned	1889-08-12	180cm	80kg	2 (0-0-2)	 	1913	23y 292d	23y 299d
423	20	McDonald, Angus	1890-10-26	168cm	 	2 (1-0-1)	1	1914	23y 181d	23y 195d
448	30	James, Ted	1889-06-19	170cm	66kg	2 (1-0-1)	 	1915	25y 351d	26y
464	24	Hogan, Edwin	1893-05-12	179cm	 	2 (0-0-2)	 	1918	25y 13d	25y 90d
467	19	Gordon, Eric	1898-06-14	177cm	 	2 (0-0-2)	 	1918	20y 15d	20y 57d
468	29	Thomson, Doug	1896-12-14	164cm	 	2 (0-0-2)	 	1918, 1920	21y 239d	23y 251d
478	4	Hardie, Max	1900-02-11	 	 	2 (1-0-1)	 	1919	19y 165d	19y 179d
479	3	Davies, Alwyn	1896-03-19	173cm	 	2 (2-0-0)	 	1919	23y 143d	23y 150d
496	 	Bulmer, Ted	1889-09-02	171cm	 	2 (0-0-2)	 	1920	30y 279d	30y 291d
497	 	Gill, Steve	1896-08-02	173cm	 	2 (0-0-2)	 	1920	23y 310d	23y 315d
500	 	Leech, Arthur	1896-08-20	174cm	 	2 (0-0-2)	1	1920	23y 304d	23y 311d
501	20	Campbell, Joe	1893-10-10	183cm	 	2 (0-0-2)	 	1920	26y 260d	26y 267d
503	22	White, Les	1890-09-09	171cm	61kg	2 (0-0-2)	 	1920	29y 291d	29y 312d
510	 	Denman, Claude	1896-04-03	170cm	 	2 (0-0-2)	 	1920	24y 147d	24y 154d
532	1	Cooper, Stan	1899-04-08	182cm	 	2 (1-0-1)	 	1922	23y 42d	23y 56d
546	25	Carlyon, Tom	1902-04-27	183cm	79kg	2 (0-0-2)	 	1923	21y 36d	21y 43d
556	24	Cock, Arthur	1900-03-17	166cm	 	2 (0-0-2)	 	1924	24y 54d	24y 61d
558	25	Peck, Eric	1899-08-01	175cm	70kg	2 (0-0-2)	 	1924	24y 290d	24y 318d
565	10	Illingworth, Jim	1901-09-27	182cm	 	2 (0-0-2)	 	1924	22y 331d	22y 338d
575	23	Cunningham, Tom	1901-11-30	175cm	73kg	2 (1-0-1)	3	1925	23y 160d	23y 167d
582	 	Guthrie, Herbert	1902-09-29	171cm	 	2 (1-0-1)	1	1925	22y 341d	22y 348d
583	29	Shelley, Jack	1905-08-01	179cm	 	2 (1-0-1)	1	1925-1926	20y 42d	20y 308d
584	28	Anthony, Mick	1894-08-08	174cm	 	2 (0-0-2)	 	1926	31y 266d	31y 273d
586	24	Newman, Sam	1901-01-06	 	 	2 (0-0-2)	 	1926	25y 115d	25y 122d
611	16	Bryce, Allan	1905-08-30	183cm	82kg	2 (1-0-1)	 	1927	21y 306d	21y 313d
614	1	Hutton, Allan	1908-08-27	187cm	 	2 (1-0-1)	1	1927	18y 323d	18y 330d
615	 	Verdon, Harry	1909-10-07	174cm	 	2 (1-0-1)	3	1927	17y 282d	17y 338d
632	29	Mills, Len	1898-02-08	203cm	86kg	2 (2-0-0)	3	1929	31y 183d	31y 197d
633	17	Taylor, Jim	1907-02-02	187cm	87kg	2 (1-0-1)	 	1929	22y 210d	22y 217d
669	30	McKey, Denis	1910-03-13	188cm	86kg	2 (0-0-2)	1	1932	22y 111d	22y 118d
679	33	McLeod, Jack	1907-08-08	185cm	88kg	2 (0-0-2)	 	1933	25y 264d	25y 271d
681	35	McCarthy, Ted	1911-03-19	175cm	 	2 (0-0-2)	 	1933	22y 48d	22y 55d
687	 	Strang, Colin	1910-08-10	184cm	 	2 (0-0-2)	3	1933	22y 304d	22y 311d
693	51	Bourne, Charlie	1906-10-29	170cm	69kg	2 (0-0-2)	 	1933	26y 273d	26y 280d
699	12	Ranson, Trevor	1912-03-29	187cm	85kg	2 (0-0-2)	 	1934	22y 37d	22y 44d
702	23	Gotz, Bruce	1913-07-21	188cm	83kg	2 (2-0-0)	1	1934	20y 302d	20y 309d
707	44	Lake, Jack	1914-07-20	178cm	78kg	2 (1-0-1)	 	1934	20y 1d	20y 57d
721	30	Wilkins, Darrell	1915-10-01	170cm	75kg	2 (0-0-2)	 	1936	20y 256d	20y 298d
727	36	Chitty, Peter	1912-03-11	170cm	70kg	2 (1-0-1)	 	1936	24y 129d	24y 143d
743	 	Dell, Joe	1916-02-22	180cm	73kg	2 (1-0-1)	2	1937	21y 173d	21y 180d
752	16	Boyd-Gerny, Len	1916-05-21	175cm	67kg	2 (0-0-2)	2	1938	22y 7d	22y 14d
753	30	Millar, Ted	1918-10-31	174cm	80kg	2 (0-0-2)	 	1938	19y 216d	19y 223d
756	13	Reilly, Beres	1914-09-17	178cm	71kg	2 (0-0-2)	 	1938	23y 269d	23y 274d
806	36	Tanner, George	1914-08-09	183cm	85kg	2 (1-0-1)	 	1942	27y 287d	27y 329d
816	7	Cairns, Arthur	1917-04-07	175cm	 	2 (0-0-2)	2	1942	25y 95d	25y 123d
820	 	House, Harry	1919-07-15	173cm	73kg	2 (0-0-2)	 	1942	23y 24d	23y 31d
836	32	Grainger, George	1921-07-02	185cm	86kg	2 (1-0-1)	 	1944	22y 316d	22y 323d
837	8	Wilson, George	1920-05-28	178cm	79kg	2 (1-0-1)	 	1944	23y 351d	23y 358d
842	16	Pearce, Ray	1916-09-29	170cm	73kg	2 (1-0-1)	 	1944	27y 269d	27y 276d
850	 	Fyffe, Bernie	1921-12-22	163cm	65kg	2 (1-0-1)	 	1944	22y 241d	22y 248d
855	 	Mummery, Allan	1916-05-10	178cm	83kg	2 (0-0-2)	 	1945	28y 353d	29y 2d
859	22	Obst, Stan	1926-07-01	179cm	75kg	2 (1-0-1)	 	1945	18y 329d	18y 350d
865	 	Everon, Sam	1922-07-31	173cm	74kg	2 (0-0-2)	 	1945	22y 327d	22y 341d
901	18	Curtin, John	1924-11-08	185cm	89kg	2 (0-0-2)	 	1947	22y 225d	22y 232d
912	 	Myers, Henry	1921-11-16	180cm	89kg	2 (0-0-2)	 	1948	26y 153d	26y 160d
953	35	Slocomb, Syd	1930-05-21	180cm	81kg	2 (0-0-2)	 	1952	22y 45d	22y 52d
985	13	Hellmrich, Max	1932-08-30	174cm	68kg	2 (0-1-1)	1	1954	21y 258d	21y 342d
992	22	Byron, Ron	1931-08-09	184cm	82kg	2 (0-0-2)	 	1955	23y 250d	23y 264d
997	18	Jewitt, Jim	1933-02-05	180cm	89kg	2 (0-0-2)	1	1955	22y 84d	22y 91d
1018	19	Stephenson, Jim	1934-08-13	180cm	81kg	2 (0-0-2)	1	1956	21y 245d	21y 252d
1069	41	Kee, Ron	1938-11-04	188cm	85kg	2 (0-0-2)	2	1959	20y 277d	20y 284d
1080	25	Mau, Barrie	1939-08-02	182cm	75kg	2 (0-0-2)	 	1960	20y 321d	20y 335d
1081	47	Kilpatrick, John	1938-11-20	183cm	80kg	2 (1-0-1)	 	1960	21y 253d	21y 260d
1090	30	Ilsley, Ike	1940-01-03	185cm	94kg	2 (2-0-0)	 	1962	22y 192d	22y 199d
1105	34	Kerr, Geoff	1944-04-17	191cm	83kg	2 (2-0-0)	 	1964	20y 22d	20y 50d
1109	32	Grover, Geoff	1943-09-19	189cm	86kg	2 (1-0-1)	 	1964	20y 303d	20y 310d
1111	44	Hughes, Dave	1945-02-16	185cm	83kg	2 (2-0-0)	 	1964	19y 174d	19y 181d
1120	40	McDonald, Allan	1946-06-03	173cm	70kg	2 (2-0-0)	 	1965	19y 11d	19y 23d
1156	24	Barrot, Bill	1944-05-06	180cm	82kg	2 (2-0-0)	4	1971	26y 332d	26y 341d
1186	44	Deacon, Simon	1954-06-03	183cm	86kg	2 (1-0-1)	 	1974-1975	20y 89d	21y 53d
1205	40	Blackburn, David	1956-07-07	173cm	73kg	2 (0-0-2)	2	1977	20y 325d	20y 332d
1219	13	Sinclair, Allan	1953-06-13	196cm	91kg	2 (0-0-2)	1	1979	25y 326d	25y 333d
1222	5	Ross, Dean	1955-01-19	196cm	102kg	2 (0-0-2)	1	1979	24y 150d	24y 155d
1232	41	Williams, Garry	1956-11-17	187cm	87kg	2 (1-0-1)	 	1980	23y 154d	23y 161d
1235	42	Godsell, Sean	1960-09-09	196cm	86kg	2 (1-0-1)	2	1980-1981	19y 251d	20y 354d
1237	27	Blair, John	1955-03-17	188cm	85kg	2 (1-0-1)	 	1980	25y 68d	25y 75d
1254	32	Roach, Stephen	1958-06-20	183cm	89kg	2 (0-0-2)	1	1981	22y 337d	22y 344d
1265	2	Linke, Geoff	1955-11-21	181cm	83kg	2 (0-0-2)	3	1982	26y 133d	26y 140d
1293	55	Winbanks, David	1962-09-08	193cm	92kg	2 (0-0-2)	 	1984	21y 212d	21y 219d
1299	52	Curtain, Peter	1962-12-05	185cm	76kg	2 (0-0-2)	 	1984-1985	21y 271d	22y 157d
1303	32	Keeble, Robert	1959-03-17	183cm	93kg	2 (0-0-2)	 	1985	26y 13d	26y 20d
1339	13	Tilley, Paul	1964-07-03	194cm	81kg	2 (1-0-1)	 	1987	23y 50d	23y 58d
1368	50	Doyle, Greg	1970-09-24	190cm	101kg	2 (0-0-2)	3	1990	19y 292d	19y 300d
1376	33	Davies, Darren	1965-10-14	181cm	80kg	2 (1-0-1)	4	1991	25y 169d	25y 175d
1381	42	Jones, Greg	1970-02-20	190cm	91kg	2 (1-0-1)	 	1991	21y 137d	21y 150d
1387	45	Ford, Michael	1962-10-11	183cm	85kg	2 (1-0-1)	 	1992	29y 163d	29y 170d
1402	19	Atkinson, Brodie	1972-07-31	177cm	80kg	2 (1-0-1)	 	1993	20y 316d	20y 323d
1517	30	Howard, Brad	1987-12-21	182cm	80kg	2 (0-0-2)	 	2007	19y 149d	19y 171d
1537	45	Miles, Luke	1986-10-30	185cm	86kg	2 (1-0-1)	 	2010	23y 295d	23y 302d
1545	17	Winmar, Nick	1991-04-27	189cm	81kg	2 (2-0-0)	 	2011	20y 24d	20y 31d
1575	23	White, Spencer	1994-09-22	196cm	84kg	2 (0-0-2)	4	2014	19y 336d	19y 343d
1599	10	Freeman, Nathan	1995-06-16	183cm	88kg	2 (0-0-2)	1	2018	23y 49d	23y 55d
1625	24	Frawley, James	1988-09-20	193cm	96kg	2 (0-0-2)	 	2021	32y 236d	32y 244d
3	 	Bedford, Alf	1874-03-20	 	 	1 (0-0-1)	 	1897	23y 49d	23y 49d
24	 	Molesworth, John	1878-02-16	177cm	 	1 (0-0-1)	 	1897	19y 88d	19y 88d
35	 	Grieve, John	1879-10-06	 	 	1 (0-0-1)	 	1897	17y 277d	17y 277d
37	 	OHagan, Mick	1878-01-22	169cm	 	1 (0-0-1)	 	1897	19y 183d	19y 183d
38	 	Staines, Emery	1874-07-27	164cm	 	1 (0-0-1)	 	1897	22y 362d	22y 362d
39	 	Conniff, Matt	1877-02-08	178cm	 	1 (0-0-1)	 	1897	20y 180d	20y 180d
40	 	Middleton, Arthur	1876-06-07	 	 	1 (0-0-1)	 	1897	21y 61d	21y 61d
45	 	Gaunson, David	1879-09-03	171cm	 	1 (0-0-1)	 	1898	18y 253d	18y 253d
46	 	Kirwin, Edmund	1876-03-31	 	 	1 (0-0-1)	 	1898	22y 44d	22y 44d
53	 	Barr, Harry	1880-01-11	 	 	1 (0-0-1)	 	1898	18y 133d	18y 133d
58	 	Kay, Bert	1877-05-14	174cm	 	1 (0-0-1)	 	1898	21y 14d	21y 14d
59	 	Maddox, Edgar	1878-05-01	174cm	 	1 (0-0-1)	 	1898	20y 41d	20y 41d
60	 	Walker, Don	1873-07-11	 	 	1 (0-0-1)	 	1898	24y 335d	24y 335d
67	 	Thompson, Harry	1871-12-01	 	 	1 (0-0-1)	 	1898	26y 241d	26y 241d
69	 	Hatch, Ralph	1876-05-01	179cm	 	1 (0-0-1)	 	1898	22y 104d	22y 104d
70	 	Hunter, George	1874-02-01	 	 	1 (0-0-1)	 	1898	24y 193d	24y 193d
71	 	Smith, Alf	1867-04-20	 	 	1 (0-0-1)	 	1898	31y 122d	31y 122d
